2010,4.072745147103644
5426,0.2342228280180747
1958,6.589247549858123
5994,-0.6535253222659763
5805,-0.14876438115411617
3717,0.690725885775739
1975,1.486822994302683
3957,0.0863817679975154
7083,0.07694893601403341
3897,1.5653127589361397
11419,4.528886606979849
8916,-0.5557962697717704
1831,-0.5192658968325463
2280,-0.5014766602184114
21794,-0.502884595255503
3635,4.941205165181913
8000,-0.5422356673921085
11841,0
6535,-0.5181741841652772
18876,-0.5652858877694162
4030,-0.5112030970351455
3513,-0.5798617195458784
6719,6.790491394434902
1765,-0.5297141877657545
4847,-0.5123916157996535
6210,-0.5237875438689196
7278,5.708160391016685
1966,-0.596619088404263
2943,-0.6097205721346104
11221,0.5864968810340017
2011,4.479207028490088
4066,-0.512349453843796
4558,4.44368020099794
6783,4.363236021030463
7334,3.2014116060570554
5690,-0.9946964460827775
10603,-0.5208279731358391
1518,0.493627954988094
4256,-0.017022741322238466
20947,0
5899,-0.5493257725205136
3602,-0.055542738469285036
2586,-0.23487117601146223
11857,0.3414224515564488
4705,-0.03392810693284709
1720,-0.602754099104464
10791,11.618467958650182
6953,-0.5198763537895772
2634,0.2159870798972332
2502,0.9212779811610159
5964,4.818495312889117
7501,0.8015950727728021
7186,-0.5738902387008505
4157,0.0641776456266383
1934,-0.6592798206705777
2469,-0.5733576888699413
9903,-0.5338213679497553
2694,-0.5038425713635655
10804,5.804922785597906
4846,-0.17236712775983087
8104,4.167423773561624
2130,4.896169556631062
8536,-0.5226612013617502
12220,-0.5002264424602876
1697,-0.1672774704529092
8425,0.5205759141909834
2424,-0.5316717671740063
7653,2.097934733602688
13855,-0.5148881911023524
2682,-0.035678771123590525
1659,-0.5709737701767871
5728,-0.016948106508708816
20314,-0.7337760557065879
3822,0.4464338532636225
5692,-0.31001273940302154
1684,0.0023514639861006437
7455,-0.5086220691772786
5567,0.7528319106907855
2577,-0.24407158317535183
4041,0.8559497830783402
17751,-0.5085505534250315
9258,-0.664739176200007
5864,4.075606715235191
2099,4.245441068769049
21296,-0.5061682022383676
5632,2.722735416516085
2083,-0.5859766880906496
5034,-0.3034030327912447
3945,-0.5233177578852203
7080,4.109711086827322
18069,6.281855141005624
2777,-0.5153032773221051
8420,0.5809682478438849
14783,4.352509990226905
5488,4.4478592824639716
5665,5.639092710299869
5617,4.340165392152045
12999,-0.5535553212778783
3911,12.663411219385024
4679,-0.5187738174393128
1896,-0.08177396412512694
5647,-0.5111614097537545
